"","ISO","OfficialName","Year","Source","Numberoftotalbirths22","NumberofallLBs23","NumberofbabieswithGA","Pretermlt37weeks","Preterm32tolt37weeks","Preterm28tolt32weeks","Preterm24tolt28weeks","Preterm22tolt24weeks","Pretermlt22weeks","Pretermlt32weeks","Pretermlt28weeks","Pretermlt25weeks","MissingGA","Reportedpretermrate","denominatorUsed","pretermRCalculated","calculatedPretermRate","FullcitationSource","sourceSubType","logitPreterm","logitPretermSe","modellingRegionName","modellingRegionIndex","facility_birth","coverageOfWPPLBs","Pretermlt28weeksprop","Pretermlt32weeksprop","DQC","methodGAGroup","dataType"
"336","IRN","Iran (Islamic Republic of)",2014,"Study",NA,60273,60273,4092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Modelling in Health Research",NA,-2.61782510950948,0.0161799130453532,"Western Asia and Northern Africa",4,95.7620544433594,3.81688719117176,NA,NA,"E",3,2
"337","IRN","Iran (Islamic Republic of)",2015,"Study",4415,NA,4415,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osong Public Health and Research Perspectives",NA,-2.84385174226127,0.0660142049300943,"Western Asia and Northern Africa",4,95.8672866821289,0.27891579775288,NA,NA,"E",2,2
"338","IRN","Iran (Islamic Republic of)",2017,"Study",837,NA,674,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Int J Repro Biomed",NA,-2.48382381264917,0.144485358091198,"Western Asia and Northern Africa",4,96.0646438598633,0.0428662376226919,NA,NA,"E",3,3
"339","ISL","Iceland",2010,"Admin",NA,4886,4873,255,222,19,11,3,NA,33,14,NA,14,NA,"LBwithGA",1,5.23291606813051,NA,"2",-2.89645344475601,0.06432816324033,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.3062515258789,99.2887624466572,0.0549019607843137,0.129411764705882,"B",1,0
"340","ISL","Iceland",2011,"Admin",NA,4474,4455,223,198,21,4,0,NA,25,4,NA,19,NA,"LBwithGA",1,5.00561167227834,NA,"2",-2.94325820207802,0.0687066214332045,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.1187515258789,98.7637969094923,0.0179372197309417,0.112107623318386,"B",1,0
"341","ISL","Iceland",2012,"Admin",NA,4506,4503,270,241,17,9,3,NA,29,12,NA,3,NA,"LBwithGA",1,5.99600266489007,NA,"2",-2.75224428152255,0.0627689634902994,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.0124969482422,99.3167291161561,0.0444444444444444,0.107407407407407,"B",1,0
"342","ISL","Iceland",2013,"Admin",NA,4297,4291,266,235,20,10,1,NA,31,11,NA,5,NA,"LBwithGA",1,6.19902120717781,NA,"2",-2.71678388107096,0.0633075485326161,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.96875,99.3755781683626,0.0413533834586466,0.116541353383459,"B",1,0
"343","ISL","Iceland",2014,"Admin",NA,4348,4339,262,226,24,10,2,NA,36,12,NA,9,NA,"LBwithGA",1,6.038257663056,NA,"2",-2.74477219905816,0.0637343885520488,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.9625015258789,99.8621956821314,0.0458015267175573,0.137404580152672,"B",1,0
"344","ISL","Iceland",2015,"Admin",NA,4088,4086,250,217,19,8,6,NA,33,14,NA,2,NA,"LBwithGA",1,6.11845325501713,NA,"2",-2.73072451814108,0.0652739474590942,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.0062484741211,99.1030303030303,0.056,0.132,"B",1,0
"345","ISL","Iceland",2016,"Admin",NA,4028,4022,253,221,25,6,1,NA,32,7,NA,6,NA,"LBwithGA",1,6.29040278468424,"Live births by birth weight and duration of gestationEuroStathttps://ec.europa.eu/eurostat/databrowser/view/DEMO_FWEIGHT__custom_1268799/default/table?lang=en","2",-2.70117550453962,0.0649452964935567,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.0374984741211,100.398803589232,0.0276679841897233,0.126482213438735,"B",1,0
"346","ISL","Iceland",2017,"Admin",NA,4063,4059,244,205,22,13,4,NA,39,17,NA,4,NA,"LBwithGA",1,6.01133284060113,"Live births by birth weight and duration of gestationEuroStathttps://ec.europa.eu/eurostat/databrowser/view/DEMO_FWEIGHT__custom_1268799/default/table?lang=en","2",-2.74952771842536,0.066033959851282,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.0912933349609,101.549612596851,0.069672131147541,0.159836065573771,"B",1,0
"347","ISL","Iceland",2018,"Admin",NA,4210,4204,282,244,29,7,2,NA,38,9,NA,6,NA,"LBwithGA",1,6.70789724072312,"Live births by birth weight and duration of gestationEuroStathttps://ec.europa.eu/eurostat/databrowser/view/DEMO_FWEIGHT__custom_1268799/default/table?lang=en","2",-2.63244993581818,0.0616528283525201,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.1775131225586,100.935027571326,0.0319148936170213,0.134751773049645,"B",1,0
"348","ISL","Iceland",2019,"Admin",NA,4435,4366,289,254,28,6,1,NA,35,7,NA,69,NA,"LBwithGA",1,6.61933119560238,"Live births by birth weight and duration of gestationEuroStathttps://ec.europa.eu/eurostat/databrowser/view/DEMO_FWEIGHT__custom_1268799/default/table?lang=en","2",-2.64669001470682,0.0608727032702713,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.2413177490234,100.749659245797,0.0242214532871972,0.121107266435986,"B",1,0
"349","ISL","Iceland",2020,"Admin",NA,4494,4493,264,223,26,8,7,NA,41,15,NA,1,NA,"LBwithGA",1,5.87580681059426,NA,"2",-2.77377173432617,0.0634376962741339,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.3076400756836,99.1177767975298,0.0568181818181818,0.15530303030303,"B",1,0
"350","ITA","Italy",2010,"Admin",554428,551900,546809,40153,34768,3684,NA,NA,NA,NA,1701,473,3374,NA,"LBwithGA",1,7.34314907033352,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.53513511491689,0.00518444453481278,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8499984741211,98.0028305220484,0.0423629616716061,0.134112021517695,"A",2,0
"351","ITA","Italy",2011,"Admin",541206,539280,534777,39033,33747,3653,NA,NA,NA,NA,1633,462,3897,NA,"LBwithGA",1,7.29893020829243,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.54165222226278,0.00525704459594395,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8812484741211,98.3217407950992,0.0418363948453872,0.135423872108216,"A",2,0
"352","ITA","Italy",2012,"Admin",535428,533342,529085,39810,34546,3599,NA,NA,NA,NA,1665,469,3637,NA,"LBwithGA",1,7.52431083852311,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.50880656657881,0.0052118285784023,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8937530517578,99.8608835672224,0.0418236623963828,0.132228083396132,"A",2,0
"353","ITA","Italy",2013,"Admin",512327,510659,507507,38395,33206,3527,NA,NA,NA,NA,1662,497,2686,NA,"LBwithGA",1,7.56541289085668,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.50291430312431,0.00530817718738686,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9000015258789,99.9246640211019,0.043286886313322,0.135147805703868,"A",2,0
"354","ITA","Italy",2014,"Admin",502446,500895,498434,37344,32386,3418,NA,NA,NA,NA,1540,434,2094,NA,"LBwithGA",1,7.49226577641172,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.51342099560377,0.00538022651962875,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9000015258789,101.179462525452,0.0412382176520994,0.132765638389032,"A",2,0
"355","ITA","Italy",2015,"Admin",486451,484931,482763,36857,31914,3439,NA,NA,NA,NA,1504,432,1825,NA,"LBwithGA",1,7.63459502903081,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.49306260758492,0.00541982594142676,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9015731811523,101.334885266319,0.0408063597145725,0.134112922918306,"A",2,0
"356","ITA","Italy",2016,"Admin",474925,472421,471133,36527,31768,3244,NA,NA,NA,NA,1515,474,891,NA,"LBwithGA",1,7.75301241899846,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.47638816037207,0.00544774663761729,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9062118530273,101.415764684668,0.04147616831385,0.130287184822186,"A",2,0
"357","ITA","Italy",2017,"Admin",461282,459927,458060,35260,30662,3150,NA,NA,NA,NA,1448,417,1376,NA,"LBwithGA",1,7.69768152643758,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.48415007702636,0.00554309779889874,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9153518676758,102.015570934256,0.0410663641520136,0.130402722631877,"A",2,0
"358","ITA","Italy",2018,"Admin",442676,441457,439769,33616,29262,2972,NA,NA,NA,NA,1382,396,1347,NA,"LBwithGA",1,7.64401310688111,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.49172779180062,0.00567537360121552,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9303588867188,102.174692925305,0.0411113755354593,0.129521656354117,"A",2,0
"359","ITA","Italy",2019,"Admin",421913,420795,419160,31375,27476,2654,NA,NA,NA,NA,1245,339,1368,NA,"LBwithGA",1,7.48520851226262,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.5144396648767,0.00586951944314832,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9450454711914,100.641453387003,0.0396812749003984,0.124270916334661,"A",2,0
"360","ITA","Italy",2020,"Admin",404248,402972,402255,28411,24960,2321,NA,NA,NA,NA,1130,347,474,NA,"LBwithGA",1,7.06293271680899,"Ministry of health; CEDAP-Certificato di Assistenza al Parto (Birth Register)","2",-2.57706220397927,0.00615406753694718,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9590301513672,98.2635646060772,0.03977332723241,0.121467037415086,"A",2,0
"361","JOR","Jordan",2011,"Study",NA,1158,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.04209880061489,0.0921651072391552,"Western Asia and Northern Africa",4,98.7458343505859,0.585318513351631,NA,NA,"E",1,2
"362","JOR","Jordan",2011,"Study",NA,5061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-1.91875915998936,0.0420744651614016,"Western Asia and Northern Africa",4,98.7458343505859,2.55811484980363,NA,NA,"E",1,3
"363","JOR","Jordan",2013,"Study",NA,21066,21066,1232,1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Turkish Society of Obstetrics and Gynecology",NA,-2.78756226402994,0.0294760654308941,"Western Asia and Northern Africa",4,98.649169921875,11.0020159395009,NA,NA,"E",3,2
"364","JPN","Japan",2010,"Admin",1074942,1071305,1070931,61315,53508,5025,NA,NA,NA,NA,2782,NA,374,NA,"LBwithGA",1,5.72539220547356,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.80130082830792,0.0041592906188782,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8000030517578,97.8105262004627,0.0453722580119057,0.127326102911196,"A",1,0
"365","JPN","Japan",2011,"Admin",1054298,1050807,1050432,60285,52517,5101,NA,NA,NA,NA,2667,NA,375,NA,"LBwithGA",1,5.73906735514531,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.79877010038506,0.00419497619916798,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8000030517578,97.9375284266722,0.0442398606618562,0.128854607282077,"A",1,0
"366","JPN","Japan",2012,"Admin",1040575,1037232,1036916,59514,51883,4960,NA,NA,NA,NA,2671,NA,316,NA,"LBwithGA",1,5.7395198839636,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.79868645208719,0.00422207171574284,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8062515258789,97.5369207983638,0.044880196256343,0.128221930974225,"A",1,0
"367","JPN","Japan",2013,"Admin",1032927,1029817,1029559,59235,51895,4710,NA,NA,NA,NA,2630,NA,258,NA,"LBwithGA",1,5.75343423737736,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.79611745293679,0.0042323155165003,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8125,97.6091924389668,0.0443994260150249,0.123913226977294,"A",1,0
"368","JPN","Japan",2014,"Admin",1006578,1003539,1003298,56906,49633,4693,NA,NA,NA,NA,2580,NA,241,NA,"LBwithGA",1,5.67189409328036,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.8112560758154,0.00431618859913706,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8250045776367,97.6252736028017,0.0453379257020349,0.127807261097248,"A",1,0
"369","JPN","Japan",2015,"Admin",1008740,1005677,1005461,56144,49042,4558,NA,NA,NA,NA,2544,NA,216,NA,"LBwithGA",1,5.58390628776253,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.82782295981871,0.00434335482926334,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.84375,98.5164881992044,0.0453120547164434,0.126496152750071,"A",1,0
"370","JPN","Japan",2016,"Admin",980082,977242,977042,54594,47846,4309,NA,NA,NA,NA,2439,NA,200,NA,"LBwithGA",1,5.58768200343486,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.82710701915962,0.00440466833294791,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8562545776367,98.6167804801256,0.0446752390372568,0.123603326372861,"A",1,0
"371","JPN","Japan",2017,"Admin",948829,946146,945952,53558,46942,4375,NA,NA,NA,NA,2241,NA,194,NA,"LBwithGA",1,5.66180947870505,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.81314256026708,0.00444881200084745,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8765716552734,103.160408216669,0.0418424885171216,0.123529631427611,"A",1,0
"372","JPN","Japan",2018,"Admin",920785,918400,918198,51732,45238,4137,NA,NA,NA,NA,2357,NA,202,NA,"LBwithGA",1,5.63407892415361,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.81834632451776,0.00452598149452223,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.8937149047852,103.761700589196,0.0455617412819918,0.125531585865615,"A",1,0
"373","JPN","Japan",2019,"Admin",867616,865239,865047,48538,42430,3945,NA,NA,NA,NA,2163,NA,192,NA,"LBwithGA",1,5.61102460328745,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.82269093868931,0.00467195257318158,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.9049072265625,103.316683841555,0.0445630227862705,0.125839548395072,"A",1,0
"374","JPN","Japan",2020,"Admin",NA,840835,840641,46102,40200,3728,NA,NA,NA,NA,2174,NA,194,NA,"LBwithGA",1,5.48414840579986,"Vital Statistics Volume 1 Natality Table 4.24 Trends in live births and percent distribution by period of gestation Official Statistics of Japanhttps://www.e-stat.go.jp/en/stat-search/files?","1",-2.84690573923893,0.00479057662363744,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,99.9190673828125,101.598956986571,0.0471563055832719,0.128020476335083,"A",1,0
"375","KAZ","Kazakhstan",2010,"Admin",NA,368975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,"Reported",0,NA,"Children of Kazakhstan 2017 page 31: 2.4 State of newborn's health in hospitalsAgency of the Republic of Kazakhstan on statistics
http://stat.gov.kz","4",-2.76940569567966,0.00698683861350674,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.6312484741211,99.883326204772,NA,NA,"C",2,0
"376","KAZ","Kazakhstan",2011,"Admin",NA,378226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,"Reported",0,NA,"Children of Kazakhstan 2017 page 31: 2.4 State of newborn's health in hospitalsAgency of the Republic of Kazakhstan on statistics
http://stat.gov.kz","4",-2.90311078367359,0.00732349635290241,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.578125,101.030266929153,NA,NA,"C",2,0
"377","KAZ","Kazakhstan",2012,"Admin",NA,385230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,"Reported",0,NA,"Children of Kazakhstan 2017 page 31: 2.4 State of newborn's health in hospitalsAgency of the Republic of Kazakhstan on statistics
http://stat.gov.kz","4",-2.78756226402994,0.00689287656644922,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5162506103516,100.695824010372,NA,NA,"C",2,0
"378","KAZ","Kazakhstan",2013,"Admin",NA,389058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,"Reported",0,NA,"Children of Kazakhstan 2017 page 31: 2.4 State of newborn's health in hospitalsAgency of the Republic of Kazakhstan on statistics
http://stat.gov.kz","4",-2.80601501479891,0.00691511729143991,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4899978637695,100.384966689544,NA,NA,"C",2,0
"379","KAZ","Kazakhstan",2014,"Admin",NA,401070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,"Reported",0,NA,"Children of Kazakhstan 2017 page 31: 2.4 State of newborn's health in hospitalsAgency of the Republic of Kazakhstan on statistics
http://stat.gov.kz","4",-2.8632585224876,0.00698630373307471,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5062484741211,100.149323797918,NA,NA,"C",2,0
"380","KAZ","Kazakhstan",2015,"Admin",NA,398799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,"Reported",0,NA,"Children of Kazakhstan 2019 page 7: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
http://stat.gov.kz","4",-2.88300717963396,0.00706821978546169,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.5718765258789,99.6845481064138,NA,NA,"C",2,0
"381","KAZ","Kazakhstan",2016,"Admin",NA,402153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"Reported",0,NA,"Children of Kazakhstan 2019 page 7: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
http://stat.gov.kz","4",-2.84385174226127,0.00691682988455707,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.6953201293945,99.9768798198118,NA,NA,"C",2,0
"382","KAZ","Kazakhstan",2017,"Admin",NA,391569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"Reported",0,NA,"Children of Kazakhstan 2019 page 7: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
http://stat.gov.kz","4",-2.84385174226127,0.0070096865794443,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7984008789062,100.072837120864,NA,NA,"C",2,0
"383","KAZ","Kazakhstan",2018,"Admin",NA,392816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,"Reported",0,NA,"Children of Kazakhstan 2019 page 7: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
http://stat.gov.kz","4",-2.8632585224876,0.00705932160003101,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8778533935547,97.877578276448,NA,NA,"C",2,0
"384","KAZ","Kazakhstan",2019,"Admin",NA,402554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"Reported",0,NA,"Children of Kazakhstan 2019 page 7: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statistics
http://stat.gov.kz","4",-2.84385174226127,0.00691338396194378,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9261245727539,99.6225985512734,NA,NA,"C",2,0
"385","KAZ","Kazakhstan",2020,"Admin",NA,427264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,"Reported",0,NA,"Children of Kazakhstan 2020 page 29: 2.4 State of newborn's health in hospitalsAgency for Strategic planning and reforms of the Republic of Kazakhstan Bureau of National statisticshttps://bala.stat.gov.kz/en/publications/","4",-2.9235831658856,0.00695398348177159,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9375305175781,99.8735405149542,NA,NA,"C",2,0
